Time [s],Value,Parity Error,Framing Error
2.984279000000000,0x00,,
2.984852000000000,0xC0,,
2.985424875000000,0xFF,,
2.985997875000000,0x80,,
2.986570875000000,0xFC,,
2.987143875000000,0x00,,
2.987716750000000,0x00,,
2.988289750000000,0xFF,,
2.988862875000000,0xFF,,
2.989435750000000,0x35,,
2.990008750000000,0x7E,,
3.001041375000000,0x7E,,
3.001680000000000,0x21,,
3.002338250000000,0x7E,,
3.003636375000000,0x7E,,
3.004209375000000,0xA1,,
3.004782375000000,0x1A,,
3.005355375000000,0x80,,
3.005928375000000,0x00,,
3.006501250000000,0x00,,
3.007074250000000,0xFF,,
3.007647250000000,0xFF,,
3.008220250000000,0x00,,
3.008793250000000,0x80,,
3.009366125000000,0x00,,
3.009939250000000,0xFC,,
3.010512125000000,0xFF,,
3.011085000000000,0x03,,
3.011658125000000,0x00,,
3.012231000000000,0x80,,
3.012804000000000,0xF0,,
3.013377000000000,0xFF,,
3.013950000000000,0x0F,,
3.014522875000000,0x00,,
3.015095875000000,0xF0,,
3.015668875000000,0x80,,
3.016241875000000,0xFC,,
3.016814875000000,0x3F,,
3.017387875000000,0x00,,
3.017960750000000,0xC0,,
3.018533750000000,0xFF,,
3.019106750000000,0x80,,
3.019679750000000,0xFC,,
3.020252750000000,0x00,,
3.020825750000000,0x00,,
3.021398625000000,0xFF,,
3.021971625000000,0xFF,,
3.022544625000000,0x34,,
3.023117625000000,0x7E,,
3.034153750000000,0x7E,,
3.034792375000000,0x21,,
3.035448875000000,0x7E,,
3.036768125000000,0x7E,,
3.037341000000000,0xA1,,
3.037914000000000,0x19,,
3.038487000000000,0x80,,
3.039060000000000,0x00,,
3.039633000000000,0x00,,
3.040205875000000,0xFF,,
3.040778875000000,0xFF,,
3.041351875000000,0x00,,
3.041924875000000,0x80,,
3.042497750000000,0x00,,
3.043070750000000,0xFC,,
3.043643750000000,0xFF,,
3.044216750000000,0x03,,
3.044789625000000,0x00,,
3.045362750000000,0x80,,
3.045935625000000,0xF0,,
3.046508625000000,0xFF,,
3.047081625000000,0x0F,,
3.047654625000000,0x00,,
3.048227625000000,0xF0,,
3.048800500000000,0x80,,
3.049373500000000,0xFC,,
3.049946500000000,0x3F,,
3.050519500000000,0x00,,
3.051092500000000,0xC0,,
3.051665375000000,0xFF,,
3.052238375000000,0x80,,
3.052811375000000,0xFC,,
3.053384375000000,0x00,,
3.053957250000000,0x00,,
3.054530375000000,0xFF,,
3.055103250000000,0xFF,,
3.055676250000000,0x37,,
3.056249250000000,0x7E,,
3.067284000000000,0x7E,,
3.067922625000000,0x21,,
3.068579125000000,0x7E,,
3.069929000000000,0x7E,,
3.070502000000000,0xA1,,
3.071075000000000,0x18,,
3.071647875000000,0x80,,
3.072220875000000,0x00,,
3.072793875000000,0x00,,
3.073366875000000,0xFF,,
3.073939875000000,0xFF,,
3.074512750000000,0x00,,
3.075085875000000,0x80,,
3.075658750000000,0x00,,
3.076231750000000,0xFC,,
3.076804750000000,0xFF,,
3.077377625000000,0x03,,
3.077950625000000,0x00,,
3.078523625000000,0x80,,
3.079096625000000,0xF0,,
3.079669500000000,0xFF,,
3.080242500000000,0x0F,,
3.080815500000000,0x00,,
3.081388500000000,0xF0,,
3.081961500000000,0x80,,
3.082534375000000,0xFC,,
3.083107375000000,0x3F,,
3.083680375000000,0x00,,
3.084253375000000,0xC0,,
3.084826375000000,0xFF,,
3.085399250000000,0x80,,
3.085972250000000,0xFC,,
3.086545250000000,0x00,,
3.087118250000000,0x00,,
3.087691250000000,0xFF,,
3.088264250000000,0xFF,,
3.088837250000000,0x36,,
3.089410125000000,0x7E,,
3.100448250000000,0x7E,,
3.101087000000000,0x21,,
3.101743500000000,0x7E,,
3.103096500000000,0x7E,,
3.103669375000000,0xA1,,
3.104242375000000,0x17,,
3.104815375000000,0x80,,
3.105388375000000,0x00,,
3.105961250000000,0x00,,
3.106534250000000,0xFF,,
3.107107250000000,0xFF,,
3.107680250000000,0x00,,
3.108253250000000,0x80,,
3.108826250000000,0x00,,
3.109399125000000,0xFC,,
3.109972125000000,0xFF,,
3.110545125000000,0x03,,
3.111118125000000,0x00,,
3.111691125000000,0x80,,
3.112264125000000,0xF0,,
3.112837000000000,0xFF,,
3.113410000000000,0x0F,,
3.113983000000000,0x00,,
3.114555875000000,0xF0,,
3.115128875000000,0x80,,
3.115701875000000,0xFC,,
3.116274875000000,0x3F,,
3.116847875000000,0x00,,
3.117420875000000,0xC0,,
3.117993750000000,0xFF,,
3.118566750000000,0x80,,
3.119139750000000,0xFC,,
3.119712750000000,0x00,,
3.120285750000000,0x00,,
3.120858625000000,0xFF,,
3.121431625000000,0xFF,,
3.122004625000000,0x39,,
3.122577625000000,0x7E,,
3.133614250000000,0x7E,,
3.134251250000000,0x21,,
3.134911125000000,0x7E,,
3.136263875000000,0x7E,,
3.136836875000000,0xA1,,
3.137409750000000,0x16,,
3.137982875000000,0x80,,
3.138555750000000,0x00,,
3.139128750000000,0x00,,
3.139701750000000,0xFF,,
3.140274750000000,0xFF,,
3.140847750000000,0x00,,
3.141420625000000,0x80,,
3.141993625000000,0x00,,
3.142566625000000,0xFC,,
3.143139500000000,0xFF,,
3.143712625000000,0x03,,
3.144285500000000,0x00,,
3.144858625000000,0x80,,
3.145431500000000,0xF0,,
3.146004500000000,0xFF,,
3.146577500000000,0x0F,,
3.147150500000000,0x00,,
3.147723375000000,0xF0,,
3.148296375000000,0x80,,
3.148869375000000,0xFC,,
3.149442250000000,0x3F,,
3.150015375000000,0x00,,
3.150588250000000,0xC0,,
3.151161250000000,0xFF,,
3.151734250000000,0x80,,
3.152307125000000,0xFC,,
3.152880125000000,0x00,,
3.153453125000000,0x00,,
3.154026125000000,0xFF,,
3.154599125000000,0xFF,,
3.155172125000000,0x38,,
3.155745000000000,0x7E,,
3.166781875000000,0x7E,,
3.167417375000000,0x21,,
3.168077000000000,0x7E,,
3.169434625000000,0x7E,,
3.170007625000000,0xA1,,
3.170580500000000,0x15,,
3.171153500000000,0x80,,
3.171726500000000,0x00,,
3.172299500000000,0x00,,
3.172872500000000,0xFF,,
3.173445375000000,0xFF,,
3.174018375000000,0x00,,
3.174591375000000,0x80,,
3.175164375000000,0x00,,
3.175737375000000,0xFC,,
3.176310250000000,0xFF,,
3.176883250000000,0x03,,
3.177456250000000,0x00,,
3.178029250000000,0x80,,
3.178602125000000,0xF0,,
3.179175125000000,0xFF,,
3.179748125000000,0x0F,,
3.180321125000000,0x00,,
3.180894125000000,0xF0,,
3.181467000000000,0x80,,
3.182040000000000,0xFC,,
3.182613000000000,0x3F,,
3.183186000000000,0x00,,
3.183759000000000,0xC0,,
3.184332000000000,0xFF,,
3.184905000000000,0x80,,
3.185477875000000,0xFC,,
3.186050875000000,0x00,,
3.186623875000000,0x00,,
3.187196875000000,0xFF,,
3.187769875000000,0xFF,,
3.188342750000000,0x3B,,
3.188915750000000,0x7E,,
3.199951125000000,0x7E,,
3.200586500000000,0x21,,
3.201244750000000,0x7E,,
3.202602000000000,0x7E,,
3.203175000000000,0xA1,,
3.203748000000000,0x14,,
3.204321000000000,0x80,,
3.204893875000000,0x00,,
3.205466875000000,0x00,,
3.206039875000000,0xFF,,
3.206612875000000,0xFF,,
3.207185875000000,0x00,,
3.207758750000000,0x80,,
3.208331875000000,0x00,,
3.208904750000000,0xFC,,
3.209477750000000,0xFF,,
3.210050750000000,0x03,,
3.210623750000000,0x00,,
3.211196750000000,0x80,,
3.211769625000000,0xF0,,
3.212342625000000,0xFF,,
3.212915625000000,0x0F,,
3.213488625000000,0x00,,
3.214061625000000,0xF0,,
3.214634500000000,0x80,,
3.215207500000000,0xFC,,
3.215780500000000,0x3F,,
3.216353375000000,0x00,,
3.216926375000000,0xC0,,
3.217499375000000,0xFF,,
3.218072375000000,0x80,,
3.218645375000000,0xFC,,
3.219218250000000,0x00,,
3.219791375000000,0x00,,
3.220364250000000,0xFF,,
3.220937250000000,0xFF,,
3.221510250000000,0x3A,,
3.222083250000000,0x7E,,
3.233115375000000,0x7E,,
3.233754125000000,0x21,,
3.234410750000000,0x7E,,
3.235769500000000,0x7E,,
3.236342500000000,0xA1,,
3.236915500000000,0x13,,
3.237488500000000,0x80,,
3.238061375000000,0x00,,
3.238634375000000,0x00,,
3.239207375000000,0xFF,,
3.239780250000000,0xFF,,
3.240353250000000,0x00,,
3.240926375000000,0x80,,
3.241499250000000,0x00,,
3.242072250000000,0xFC,,
3.242645250000000,0xFF,,
3.243218250000000,0x03,,
3.243791125000000,0x00,,
3.244364125000000,0x80,,
3.244937125000000,0xF0,,
3.245510125000000,0xFF,,
3.246083125000000,0x0F,,
3.246656000000000,0x00,,
3.247229000000000,0xF0,,
3.247802000000000,0x80,,
3.248375000000000,0xFC,,
3.248947875000000,0x3F,,
3.249521000000000,0x00,,
3.250093875000000,0xC0,,
3.250666875000000,0xFF,,
3.251239875000000,0x80,,
3.251812750000000,0xFC,,
3.252385875000000,0x00,,
3.252958750000000,0x00,,
3.253531750000000,0xFF,,
3.254104750000000,0xFF,,
3.254677750000000,0x3D,,
3.255250750000000,0x7E,,
3.266512250000000,0x7E,,
3.267152375000000,0x21,,
3.267812250000000,0x7E,,
3.269187625000000,0x7E,,
3.269760625000000,0xA1,,
3.270333500000000,0x12,,
3.270906625000000,0x00,,
3.271479500000000,0xFF,,
3.272052500000000,0xFF,,
3.272625500000000,0x00,,
3.273198500000000,0x00,,
3.273771375000000,0xFF,,
3.274344500000000,0x00,,
3.274917375000000,0xFC,,
3.275490375000000,0x03,,
3.276063375000000,0x00,,
3.276636375000000,0xFC,,
3.277209250000000,0xFF,,
3.277782250000000,0x00,,
3.278355250000000,0x0C,,
3.278928250000000,0x00,,
3.279501250000000,0xF0,,
3.280074125000000,0xFF,,
3.280647125000000,0x0F,,
3.281220125000000,0x00,,
3.281793125000000,0x00,,
3.282366125000000,0xC0,,
3.282939000000000,0xFF,,
3.283512000000000,0x3F,,
3.284085000000000,0x00,,
3.284658000000000,0x00,,
3.285230875000000,0x00,,
3.285803875000000,0xFF,,
3.286377000000000,0xFF,,
3.286949875000000,0x00,,
3.287522875000000,0x00,,
3.288095875000000,0x43,,
3.288668750000000,0x7E,,
3.299702500000000,0x7E,,
3.300338000000000,0x21,,
3.300994500000000,0x7E,,
3.302351875000000,0x7E,,
3.302924875000000,0xA1,,
3.303497750000000,0x11,,
3.304070750000000,0x00,,
3.304643750000000,0xFF,,
3.305216625000000,0xFF,,
3.305789625000000,0x00,,
3.306362625000000,0x00,,
3.306935625000000,0xFF,,
3.307508625000000,0x00,,
3.308081625000000,0xFC,,
3.308654500000000,0x03,,
3.309227500000000,0x00,,
3.309800500000000,0xFC,,
3.310373500000000,0xFF,,
3.310946500000000,0x00,,
3.311519375000000,0x0C,,
3.312092375000000,0x00,,
3.312665375000000,0xF0,,
3.313238375000000,0xFF,,
3.313811375000000,0x0F,,
3.314384375000000,0x00,,
3.314957250000000,0x00,,
3.315530250000000,0xC0,,
3.316103250000000,0xFF,,
3.316676250000000,0x3F,,
3.317249125000000,0x00,,
3.317822125000000,0x00,,
3.318395125000000,0x00,,
3.318968125000000,0xFF,,
3.319541125000000,0xFF,,
3.320114125000000,0x00,,
3.320687000000000,0x00,,
3.321260000000000,0x40,,
3.321833000000000,0x7E,,
3.332866875000000,0x7E,,
3.333502250000000,0x21,,
3.334162125000000,0x7E,,
3.335519250000000,0x7E,,
3.336092250000000,0xA1,,
3.336665125000000,0x10,,
3.337238250000000,0x00,,
3.337811125000000,0xFF,,
3.338384125000000,0xFF,,
3.338957125000000,0x00,,
3.339530125000000,0x00,,
3.340103000000000,0xFF,,
3.340676000000000,0x00,,
3.341249125000000,0xFC,,
3.341822000000000,0x03,,
3.342395000000000,0x00,,
3.342967875000000,0xFC,,
3.343540875000000,0xFF,,
3.344113875000000,0x00,,
3.344686875000000,0x0C,,
3.345259875000000,0x00,,
3.345832875000000,0xF0,,
3.346405750000000,0xFF,,
3.346978750000000,0x0F,,
3.347551750000000,0x00,,
3.348124625000000,0x00,,
3.348697750000000,0xC0,,
3.349270625000000,0xFF,,
3.349843625000000,0x3F,,
3.350416625000000,0x00,,
3.350989500000000,0x00,,
3.351562625000000,0x00,,
3.352135500000000,0xFF,,
3.352708500000000,0xFF,,
3.353281500000000,0x00,,
3.353854500000000,0x00,,
3.354427375000000,0x41,,
3.355000375000000,0x7E,,
3.366032875000000,0x7E,,
3.366673125000000,0x21,,
3.367333000000000,0x7E,,
3.368690000000000,0x7E,,
3.369263000000000,0xA1,,
3.369835875000000,0x0F,,
3.370408875000000,0x00,,
3.370981875000000,0xFF,,
3.371554875000000,0xFF,,
3.372127875000000,0x00,,
3.372700875000000,0x00,,
3.373273875000000,0xFF,,
3.373846750000000,0x00,,
3.374419750000000,0xFC,,
3.374992750000000,0x03,,
3.375565625000000,0x00,,
3.376138750000000,0xFC,,
3.376711625000000,0xFF,,
3.377284625000000,0x00,,
3.377857625000000,0x0C,,
3.378430500000000,0x00,,
3.379003500000000,0xF0,,
3.379576500000000,0xFF,,
3.380149500000000,0x0F,,
3.380722500000000,0x00,,
3.381295375000000,0x00,,
3.381868375000000,0xC0,,
3.382441375000000,0xFF,,
3.383014375000000,0x3F,,
3.383587375000000,0x00,,
3.384160250000000,0x00,,
3.384733250000000,0x00,,
3.385306250000000,0xFF,,
3.385879250000000,0xFF,,
3.386452250000000,0x00,,
3.387025250000000,0x00,,
3.387598250000000,0x5E,,
3.388171125000000,0x7E,,
3.399203750000000,0x7E,,
3.399842375000000,0x21,,
3.400497375000000,0x7E,,
3.401851000000000,0x7E,,
3.402423875000000,0xA1,,
3.402996875000000,0x0E,,
3.403569750000000,0x00,,
3.404142875000000,0xFF,,
3.404715750000000,0xFF,,
3.405288875000000,0x00,,
3.405861750000000,0x00,,
3.406434750000000,0xFF,,
3.407007625000000,0x00,,
3.407580625000000,0xFC,,
3.408153625000000,0x03,,
3.408726625000000,0x00,,
3.409299625000000,0xFC,,
3.409872625000000,0xFF,,
3.410445500000000,0x00,,
3.411018500000000,0x0C,,
3.411591500000000,0x00,,
3.412164500000000,0xF0,,
3.412737500000000,0xFF,,
3.413310375000000,0x0F,,
3.413883500000000,0x00,,
3.414456375000000,0x00,,
3.415029375000000,0xC0,,
3.415602250000000,0xFF,,
3.416175250000000,0x3F,,
3.416748250000000,0x00,,
3.417321250000000,0x00,,
3.417894250000000,0x00,,
3.418467125000000,0xFF,,
3.419040125000000,0xFF,,
3.419613125000000,0x00,,
3.420186125000000,0x00,,
3.420759125000000,0x5F,,
3.421332000000000,0x7E,,
3.432368125000000,0x7E,,
3.433006625000000,0x21,,
3.433663250000000,0x7E,,
3.435024875000000,0x7E,,
3.435597875000000,0xA1,,
3.436170750000000,0x0D,,
3.436743750000000,0x00,,
3.437316750000000,0xFF,,
3.437889750000000,0xFF,,
3.438462750000000,0x00,,
3.439035750000000,0x00,,
3.439608625000000,0xFF,,
3.440181625000000,0x00,,
3.440754625000000,0xFC,,
3.441327500000000,0x03,,
3.441900625000000,0x00,,
3.442473500000000,0xFC,,
3.443046500000000,0xFF,,
3.443619500000000,0x00,,
3.444192375000000,0x0C,,
3.444765375000000,0x00,,
3.445338375000000,0xF0,,
3.445911375000000,0xFF,,
3.446484375000000,0x0F,,
3.447057375000000,0x00,,
3.447630375000000,0x00,,
3.448203250000000,0xC0,,
3.448776250000000,0xFF,,
3.449349250000000,0x3F,,
3.449922250000000,0x00,,
3.450495250000000,0x00,,
3.451068125000000,0x00,,
3.451641125000000,0xFF,,
3.452214125000000,0xFF,,
3.452787125000000,0x00,,
3.453360125000000,0x00,,
3.453933125000000,0x5C,,
3.454506000000000,0x7E,,
3.465543875000000,0x7E,,
3.466180875000000,0x21,,
3.466840625000000,0x7E,,
3.468198875000000,0x7E,,
3.468771875000000,0xA1,,
3.469344750000000,0x0C,,
3.469917750000000,0x00,,
3.470490750000000,0xFF,,
3.471063625000000,0xFF,,
3.471636750000000,0x00,,
3.472209625000000,0x00,,
3.472782625000000,0xFF,,
3.473355625000000,0x00,,
3.473928625000000,0xFC,,
3.474501625000000,0x03,,
3.475074500000000,0x00,,
3.475647500000000,0xFC,,
3.476220500000000,0xFF,,
3.476793500000000,0x00,,
3.477366375000000,0x0C,,
3.477939375000000,0x00,,
3.478512375000000,0xF0,,
3.479085375000000,0xFF,,
3.479658375000000,0x0F,,
3.480231375000000,0x00,,
3.480804250000000,0x00,,
3.481377250000000,0xC0,,
3.481950250000000,0xFF,,
3.482523250000000,0x3F,,
3.483096125000000,0x00,,
3.483669125000000,0x00,,
3.484242125000000,0x00,,
3.484815125000000,0xFF,,
3.485388125000000,0xFF,,
3.485961125000000,0x00,,
3.486534000000000,0x00,,
3.487107000000000,0x5D,,
3.487680000000000,0x7E,,
3.498717875000000,0x7E,,
3.499501250000000,0x21,,
3.500161000000000,0x7E,,
3.501519250000000,0x7E,,
3.502092250000000,0xA1,,
3.502665250000000,0x0B,,
3.503238250000000,0x00,,
3.503811250000000,0xFF,,
3.504384250000000,0xFF,,
3.504957125000000,0x00,,
3.505530125000000,0x00,,
3.506103000000000,0xFF,,
3.506676125000000,0x00,,
3.507249125000000,0xFC,,
3.507822000000000,0x03,,
3.508395000000000,0x00,,
3.508968000000000,0xFC,,
3.509540875000000,0xFF,,
3.510113875000000,0x00,,
3.510686875000000,0x0C,,
3.511259875000000,0x00,,
3.511832875000000,0xF0,,
3.512405875000000,0xFF,,
3.512978750000000,0x0F,,
3.513551750000000,0x00,,
3.514124750000000,0x00,,
3.514697750000000,0xC0,,
3.515270750000000,0xFF,,
3.515843625000000,0x3F,,
3.516416750000000,0x00,,
3.516989625000000,0x00,,
3.517562625000000,0x00,,
3.518135625000000,0xFF,,
3.518708500000000,0xFF,,
3.519281500000000,0x00,,
3.519854500000000,0x00,,
3.520427500000000,0x5A,,
3.521000500000000,0x7E,,
3.532035000000000,0x7E,,
3.532673750000000,0x21,,
3.533333500000000,0x7E,,
3.534686750000000,0x7E,,
3.535259625000000,0xA1,,
3.535832750000000,0x0A,,
3.536405625000000,0x00,,
3.536978750000000,0xFF,,
3.537551625000000,0xFF,,
3.538124625000000,0x00,,
3.538697500000000,0x00,,
3.539270500000000,0xFF,,
3.539843500000000,0x00,,
3.540416500000000,0xFC,,
3.540989500000000,0x03,,
3.541562375000000,0x00,,
3.542135375000000,0xFC,,
3.542708375000000,0xFF,,
3.543281375000000,0x00,,
3.543854375000000,0x0C,,
3.544427375000000,0x00,,
3.545000375000000,0xF0,,
3.545573250000000,0xFF,,
3.546146250000000,0x0F,,
3.546719250000000,0x00,,
3.547292250000000,0x00,,
3.547865125000000,0xC0,,
3.548438125000000,0xFF,,
3.549011125000000,0x3F,,
3.549584125000000,0x00,,
3.550157000000000,0x00,,
3.550730000000000,0x00,,
3.551303000000000,0xFF,,
3.551876000000000,0xFF,,
3.552449000000000,0x00,,
3.553021875000000,0x00,,
3.553594875000000,0x5B,,
3.554167875000000,0x7E,,
3.565204250000000,0x7E,,
3.565843000000000,0x21,,
3.566499500000000,0x7E,,
3.567857375000000,0x7E,,
3.568430500000000,0xA1,,
3.569003375000000,0x09,,
3.569576375000000,0x00,,
3.570149375000000,0xFF,,
3.570722375000000,0xFF,,
3.571295250000000,0x00,,
3.571868375000000,0x00,,
3.572441250000000,0xFF,,
3.573014250000000,0x00,,
3.573587125000000,0xFC,,
3.574160250000000,0x03,,
3.574733125000000,0x00,,
3.575306125000000,0xFC,,
3.575879125000000,0xFF,,
3.576452000000000,0x00,,
3.577025000000000,0x0C,,
3.577598000000000,0x00,,
3.578171000000000,0xF0,,
3.578744000000000,0xFF,,
3.579317000000000,0x0F,,
3.579890000000000,0x00,,
3.580462875000000,0x00,,
3.581035875000000,0xC0,,
3.581608875000000,0xFF,,
3.582181875000000,0x3F,,
3.582754750000000,0x00,,
3.583327750000000,0x00,,
3.583900750000000,0x00,,
3.584473625000000,0xFF,,
3.585046750000000,0xFF,,
3.585619625000000,0x00,,
3.586192625000000,0x00,,
3.586765625000000,0x58,,
3.587338625000000,0x7E,,
3.598371875000000,0x7E,,
3.599009000000000,0x21,,
3.599668625000000,0x7E,,
3.601024875000000,0x7E,,
3.601597875000000,0xA1,,
3.602170875000000,0x08,,
3.602743875000000,0x00,,
3.603316750000000,0xFF,,
3.603889750000000,0xFF,,
3.604462750000000,0x00,,
3.605035750000000,0x00,,
3.605608750000000,0xFF,,
3.606181625000000,0x00,,
3.606754625000000,0xFC,,
3.607327625000000,0x03,,
3.607900625000000,0x00,,
3.608473500000000,0xFC,,
3.609046500000000,0xFF,,
3.609619500000000,0x00,,
3.610192500000000,0x0C,,
3.610765500000000,0x00,,
3.611338375000000,0xF0,,
3.611911375000000,0xFF,,
3.612484375000000,0x0F,,
3.613057375000000,0x00,,
3.613630375000000,0x00,,
3.614203250000000,0xC0,,
3.614776250000000,0xFF,,
3.615349250000000,0x3F,,
3.615922250000000,0x00,,
3.616495250000000,0x00,,
3.617068125000000,0x00,,
3.617641125000000,0xFF,,
3.618214125000000,0xFF,,
3.618787125000000,0x00,,
3.619360125000000,0x00,,
3.619933125000000,0x59,,
3.620506000000000,0x7E,,
3.631539500000000,0x7E,,
3.632174875000000,0x21,,
3.632834750000000,0x7E,,
3.634192250000000,0x7E,,
3.634765375000000,0xA1,,
3.635338250000000,0x07,,
3.635911250000000,0x00,,
3.636484250000000,0xFF,,
3.637057250000000,0xFF,,
3.637630250000000,0x00,,
3.638203125000000,0x00,,
3.638776125000000,0xFF,,
3.639349125000000,0x00,,
3.639922125000000,0xFC,,
3.640495000000000,0x03,,
3.641068125000000,0x00,,
3.641641000000000,0xFC,,
3.642214000000000,0xFF,,
3.642787000000000,0x00,,
3.643360000000000,0x0C,,
3.643932875000000,0x00,,
3.644505875000000,0xF0,,
3.645078875000000,0xFF,,
3.645651875000000,0x0F,,
3.646224875000000,0x00,,
3.646797750000000,0x00,,
3.647370750000000,0xC0,,
3.647943750000000,0xFF,,
3.648516750000000,0x3F,,
3.649089625000000,0x00,,
3.649662625000000,0x00,,
3.650235625000000,0x00,,
3.650808625000000,0xFF,,
3.651381625000000,0xFF,,
3.651954625000000,0x00,,
3.652527625000000,0x00,,
3.653100500000000,0x56,,
3.653673500000000,0x7E,,
3.664708625000000,0x7E,,
3.665344125000000,0x21,,
3.666003875000000,0x7E,,
3.667359750000000,0x7E,,
3.667932750000000,0xA1,,
3.668505750000000,0x06,,
3.669078750000000,0x00,,
3.669651625000000,0xFF,,
3.670224750000000,0xFF,,
3.670797625000000,0x00,,
3.671370625000000,0x00,,
3.671943500000000,0xFF,,
3.672516625000000,0x00,,
3.673089500000000,0xFC,,
3.673662625000000,0x03,,
3.674235500000000,0x00,,
3.674808500000000,0xFC,,
3.675381375000000,0xFF,,
3.675954375000000,0x00,,
3.676527500000000,0x0C,,
3.677100375000000,0x00,,
3.677673375000000,0xF0,,
3.678246375000000,0xFF,,
3.678819250000000,0x0F,,
3.679392250000000,0x00,,
3.679965250000000,0x00,,
3.680538250000000,0xC0,,
3.681111250000000,0xFF,,
3.681684125000000,0x3F,,
3.682257125000000,0x00,,
3.682830125000000,0x00,,
3.683403125000000,0x00,,
3.683976000000000,0xFF,,
3.684549000000000,0xFF,,
3.685122000000000,0x00,,
3.685695000000000,0x00,,
3.686268000000000,0x57,,
3.686840875000000,0x7E,,
3.697876375000000,0x7E,,
3.698511750000000,0x21,,
3.699168250000000,0x7E,,
3.700465375000000,0x7E,,
3.701038375000000,0xA1,,
3.701611375000000,0x05,,
3.702184250000000,0x00,,
3.702757250000000,0xFF,,
3.703330250000000,0xFF,,
3.703903250000000,0x00,,
3.704476125000000,0x00,,
3.705049125000000,0xFF,,
3.705622125000000,0x00,,
3.706195125000000,0xFC,,
3.706768125000000,0x03,,
3.707341125000000,0x00,,
3.707914000000000,0xFC,,
3.708487000000000,0xFF,,
3.709060000000000,0x00,,
3.709632875000000,0x0C,,
3.710206000000000,0x00,,
3.710779000000000,0xF0,,
3.711351875000000,0xFF,,
3.711924875000000,0x0F,,
3.712497875000000,0x00,,
3.713070875000000,0x00,,
3.713643875000000,0xC0,,
3.714216750000000,0xFF,,
3.714789750000000,0x3F,,
3.715362750000000,0x00,,
3.715935625000000,0x00,,
3.716508750000000,0x00,,
3.717081750000000,0xFF,,
3.717654625000000,0xFF,,
3.718227625000000,0x00,,
3.718800500000000,0x00,,
3.719373500000000,0x54,,
3.719946500000000,0x7E,,
3.730983750000000,0x7E,,
3.731620750000000,0x21,,
3.732280625000000,0x7E,,
3.733580750000000,0x7E,,
3.734153750000000,0xA1,,
3.734726625000000,0x04,,
3.735299625000000,0x00,,
3.735872625000000,0xFF,,
3.736445625000000,0xFF,,
3.737018625000000,0x00,,
3.737591625000000,0x00,,
3.738164500000000,0xFF,,
3.738737500000000,0x00,,
3.739310500000000,0xFC,,
3.739883500000000,0x03,,
3.740456500000000,0x00,,
3.741029375000000,0xFC,,
3.741602375000000,0xFF,,
3.742175375000000,0x00,,
3.742748375000000,0x0C,,
3.743321375000000,0x00,,
3.743894375000000,0xF0,,
3.744467250000000,0xFF,,
3.745040250000000,0x0F,,
3.745613250000000,0x00,,
3.746186125000000,0x00,,
3.746759125000000,0xC0,,
3.747332250000000,0xFF,,
3.747905125000000,0x3F,,
3.748478125000000,0x00,,
3.749051125000000,0x00,,
3.749624000000000,0x00,,
3.750197000000000,0xFF,,
3.750770000000000,0xFF,,
3.751343000000000,0x00,,
3.751915875000000,0x00,,
3.752488875000000,0x55,,
3.753061875000000,0x7E,,
3.764099375000000,0x7E,,
3.764734750000000,0x21,,
3.765394625000000,0x7E,,
3.766751500000000,0x7E,,
3.767324500000000,0xA1,,
3.767897375000000,0x03,,
3.768470375000000,0x00,,
3.769043375000000,0xFF,,
3.769616250000000,0xFF,,
3.770189250000000,0x00,,
3.770762250000000,0x00,,
3.771335250000000,0xFF,,
3.771908250000000,0x00,,
3.772481250000000,0xFC,,
3.773054125000000,0x03,,
3.773627125000000,0x00,,
3.774200125000000,0xFC,,
3.774773125000000,0xFF,,
3.775346125000000,0x00,,
3.775919000000000,0x0C,,
3.776492000000000,0x00,,
3.777065000000000,0xF0,,
3.777638000000000,0xFF,,
3.778211000000000,0x0F,,
3.778784000000000,0x00,,
3.779356875000000,0x00,,
3.779929875000000,0xC0,,
3.780502875000000,0xFF,,
3.781075875000000,0x3F,,
3.781648875000000,0x00,,
3.782221875000000,0x00,,
3.782794750000000,0x00,,
3.783367750000000,0xFF,,
3.783940625000000,0xFF,,
3.784513625000000,0x00,,
3.785086625000000,0x00,,
3.785659625000000,0x52,,
3.786232625000000,0x7E,,
3.797268625000000,0x7E,,
3.797908875000000,0x21,,
3.798565500000000,0x7E,,
3.799922125000000,0x7E,,
3.800495125000000,0xA1,,
3.801068125000000,0x02,,
3.801641125000000,0x00,,
3.802214125000000,0xFF,,
3.802787000000000,0xFF,,
3.803360000000000,0x00,,
3.803932875000000,0x00,,
3.804506000000000,0xFF,,
3.805078875000000,0x00,,
3.805651875000000,0xFC,,
3.806224875000000,0x03,,
3.806797875000000,0x00,,
3.807370875000000,0xFC,,
3.807943875000000,0xFF,,
3.808516875000000,0x00,,
3.809089750000000,0x0C,,
3.809662750000000,0x00,,
3.810235750000000,0xF0,,
3.810808750000000,0xFF,,
3.811381750000000,0x0F,,
3.811954625000000,0x00,,
3.812527625000000,0x00,,
3.813100625000000,0xC0,,
3.813673500000000,0xFF,,
3.814246625000000,0x3F,,
3.814819500000000,0x00,,
3.815392500000000,0x00,,
3.815965500000000,0x00,,
3.816538375000000,0xFF,,
3.817111500000000,0xFF,,
3.817684375000000,0x00,,
3.818257375000000,0x00,,
3.818830375000000,0x53,,
3.819403250000000,0x7E,,
